X,Y,Layer,SubClasses,ExtendedEntity,Linetype,EntityHandle,Text
-152.507094373353,57.7627237584043,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,11E0,XXXXX
-152.507234692079,57.7622686659633,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,11E3,XXXXX
-152.506975408056,57.7631752834687,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,11E6,XXXXX
-152.482921439008,57.7577720702431,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,11E9,XXXXX
-152.493176156116,57.7564409791666,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,11EC,XXXXX
-152.492311222622,57.7564430099289,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,11EF,XXXXX
-152.491506718869,57.7564402758737,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,11F2,XXXXX
-152.490665860089,57.7564404543547,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,11F5,XXXXX
-152.489847633225,57.7564369365325,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,11F8,XXXXX
-152.489038450533,57.7564382389485,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,11FB,XXXXX
-152.488191382717,57.7564342891206,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,11FE,XXXXX
-152.494989222423,57.7572784697297,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1201,XXXXX
-152.494425398543,57.7570134465503,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1204,XXXXX
-152.493843056616,57.756736799425,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1207,XXXXX
-152.495459011289,57.7588632425518,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,120A,XXXXX
-152.495731327519,57.7584722865875,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,120D,XXXXX
-152.495992945577,57.7580921527691,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1210,XXXXX
-152.496167202984,57.7578423779985,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1213,XXXXX
-152.495551794277,57.7575453787875,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1216,XXXXX
-152.487418063389,57.756336143295,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1219,XXXXX
-152.482174889175,57.7581997421555,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,121C,XXXXX
-152.494904965449,57.7596636776081,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,121F,XXXXX
-152.494013468395,57.7595490626346,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1222,XXXXX
-152.494016683774,57.7589503270047,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1225,XXXXX
-152.49520807475,57.7592325524591,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1228,XXXXX
-152.481794299519,57.7583936538771,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,122B,XXXXX
-152.481114258648,57.7584895260723,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,122E,XXXXX
-152.480500643807,57.7585889287041,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1231,XXXXX
-152.520940958916,57.7665499477454,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1234,XXXXX
-152.52059528319,57.7661649922614,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1237,XXXXX
-152.52024949036,57.7657671814899,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,123A,XXXXX
-152.519997342518,57.7658289609089,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,123D,XXXXX
-152.519983611606,57.7653747314381,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1240,XXXXX
-152.519029881946,57.7655683775256,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1243,XXXXX
-152.518313143185,57.7657079363321,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1246,XXXXX
-152.517497908476,57.7658413019951,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1249,XXXXX
-152.516754070178,57.7658943606667,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,124C,XXXXX
-152.516170218932,57.7657520752548,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,124F,XXXXX
-152.515405553333,57.7655948747173,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1252,XXXXX
-152.514714490974,57.7654154050283,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1255,XXXXX
-152.5198275341,57.7650892705112,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1258,XXXXX
-152.51961543658,57.7646964337133,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,125B,XXXXX
-152.519373525749,57.7642869152253,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,125E,XXXXX
-152.519164962113,57.7638711990177,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1261,XXXXX
-152.518956448955,57.7634930178021,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1264,XXXXX
-152.518743043868,57.7631029554757,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1267,XXXXX
-152.518538125663,57.7627325769813,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,126A,XXXXX
-152.518320659924,57.7623415818436,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,126D,XXXXX
-152.518117918546,57.761962378755,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1270,XXXXX
-152.517882041951,57.7615313293986,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1273,XXXXX
-152.51767442652,57.7611405074382,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1276,XXXXX
-152.517459967994,57.760757379791,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1279,XXXXX
-152.517246189112,57.7603616588677,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,127C,XXXXX
-152.516997125088,57.7599203579353,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,127F,XXXXX
-152.517107091595,57.759861421846,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1282,XXXXX
-152.516801208021,57.7595803941894,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1285,XXXXX
-152.516533011899,57.7591586545148,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1288,XXXXX
-152.516132176329,57.7594495339015,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,128B,XXXXX
-152.515536356534,57.7598957059934,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,128E,XXXXX
-152.515696729325,57.7605363386879,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1291,XXXXX
-152.514664179874,57.7610363644988,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1294,XXXXX
-152.513418546154,57.761642656369,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1297,XXXXX
-152.513324086393,57.7616910861105,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,129A,XXXXX
-152.511580987903,57.761358557528,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,129D,XXXXX
-152.516370431769,57.7588442948221,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,12A0,XXXXX
-152.516869284668,57.7585435446436,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,12A3,XXXXX
-152.514041316543,57.7652192874882,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,12A6,XXXXX
-152.513358607053,57.7650290513484,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,12A9,XXXXX
-152.517262627027,57.7598183080795,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,12AC,XXXXX
-152.511998411615,57.7619191554134,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,12AF,XXXXX
-152.512669848469,57.7648470821757,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,12B2,XXXXX
-152.527913101109,57.7727531249606,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,12B5,XXXXX
-152.527500012215,57.7724252146176,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,12B8,XXXXX
-152.527092417508,57.7720799736311,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,12BB,XXXXX
-152.526803890191,57.7718257251622,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,12BE,XXXXX
-152.526106767117,57.7712252241797,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,12C1,XXXXX
-152.525853043627,57.7710491910319,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,12C4,XXXXX
-152.52559366533,57.7711282958232,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,12C7,XXXXX
-152.525576106406,57.7707533142578,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,12CA,XXXXX
-152.525227205041,57.7704046080654,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,12CD,XXXXX
-152.524882174377,57.7700578946961,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,12D0,XXXXX
-152.524557367794,57.76973812183,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,12D3,XXXXX
-152.524185038234,57.7693636297995,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,12D6,XXXXX
-152.523638474322,57.7689139974728,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,12D9,XXXXX
-152.5231786476,57.7685840549454,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,12DC,XXXXX
-152.522751395567,57.7682842258812,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,12DF,XXXXX
-152.522210871612,57.7678302818937,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,12E2,XXXXX
-152.521857279697,57.7675179469015,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,12E5,XXXXX
-152.521644953646,57.7676030899861,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,12E8,XXXXX
-152.52154971636,57.7672245368335,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,12EB,XXXXX
-152.521309235345,57.766928427876,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,12EE,XXXXX
-152.526603492728,57.7707273177839,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,12F1,XXXXX
-152.527105325146,57.7702294688523,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,12F4,XXXXX
-152.525930761638,57.7713956335818,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,12F7,XXXXX
-152.544915016,57.7847369316166,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,12FA,XXXXX
-152.510774293745,57.7607988584706,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,12FD,XXXXX
-152.510699644879,57.7607459701913,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1300,XXXXX
-152.511495946182,57.7605965416505,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1303,XXXXX
-152.511705485771,57.760730675,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1306,XXXXX
-152.511476091024,57.760530934007,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1309,XXXXX
-152.511957939144,57.7601006844085,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,130C,XXXXX
-152.512389607615,57.7596210237238,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,130F,XXXXX
-152.512993157619,57.7593153899415,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1312,XXXXX
-152.514498658076,57.7589044864987,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1315,XXXXX
-152.516360188962,57.7586247568213,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1318,XXXXX
-152.516375271663,57.7579923656784,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,131B,XXXXX
-152.516361998861,57.7576228878439,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,131E,XXXXX
-152.516197750866,57.7572133772978,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1321,XXXXX
-152.516067155224,57.7568725422,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1324,XXXXX
-152.515858282596,57.7563959497826,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1327,XXXXX
-152.515497387711,57.7566550868347,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,132A,XXXXX
-152.515792517862,57.7562252247129,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,132D,XXXXX
-152.512132177213,57.7577773132576,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1330,XXXXX
-152.509720069684,57.7586131275012,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1333,XXXXX
-152.513219862081,57.7559133905834,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1336,XXXXX
-152.512485136018,57.7557514426296,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1339,XXXXX
-152.51186503194,57.7556100560321,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,133C,XXXXX
-152.5109782176,57.7554239119317,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,133F,XXXXX
-152.51023057166,57.7552469522043,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1342,XXXXX
-152.507784985653,57.7547079934422,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1345,XXXXX
-152.506759662154,57.7544878692541,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1348,XXXXX
-152.50581975718,57.7542773279472,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,134B,XXXXX
-152.510060525805,57.7609683996373,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,134E,XXXXX
-152.508657551707,57.7613323958754,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1351,XXXXX
-152.509356538981,57.7611490015599,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1354,XXXXX
-152.507773229735,57.7616567577856,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1357,XXXXX
-152.509314182,57.7585679223098,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,135A,XXXXX
-152.508512977241,57.7589307937653,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,135D,XXXXX
-152.508365248187,57.758999769823,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1360,XXXXX
-152.507873612501,57.7583559447004,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1363,XXXXX
-152.506760437238,57.7584029146147,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1366,XXXXX
-152.505483264812,57.7587377209357,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1369,XXXXX
-152.504735965979,57.758596540561,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,136C,XXXXX
-152.503270675239,57.7587173546539,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,136F,XXXXX
-152.502020271528,57.7588451731042,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1372,XXXXX
-152.50146713902,57.758474555347,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1375,XXXXX
-152.516384141099,57.7566353618162,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1378,XXXXX
-152.507328046776,57.7618506278526,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,137B,XXXXX
-152.519833846119,57.7583099446101,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,137E,XXXXX
-152.520930069778,57.7576767166499,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1381,XXXXX
-152.52212062523,57.7569898315117,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1384,XXXXX
-152.523515893067,57.7561794002415,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1387,XXXXX
-152.524502158064,57.7556023462678,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,138A,XXXXX
-152.525582305668,57.7549825787788,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,138D,XXXXX
-152.526385020834,57.7545101333546,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1390,XXXXX
-152.527859763278,57.75362940697,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1393,XXXXX
-152.517494030047,57.7549183070899,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1396,XXXXX
-152.517053364944,57.7553155987374,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1399,XXXXX
-152.516685771776,57.7556479491654,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,139C,XXXXX
-152.517481251173,57.7484770167607,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,139F,XXXXX
-152.51874955193,57.7532686436572,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,13A2,XXXXX
-152.516219028973,57.75606984419,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,13A5,XXXXX
-152.517100729921,57.7488219920795,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,13A8,XXXXX
-152.516423788044,57.7488158201398,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,13AB,XXXXX
-152.517996231841,57.7480286309364,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,13AE,XXXXX
-152.518495043018,57.7475864789604,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,13B1,XXXXX
-152.515545408863,57.7560231017697,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,13B4,XXXXX
-152.515278706018,57.7558084231837,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,13B7,XXXXX
-152.51478427594,57.7555037356145,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,13BA,XXXXX
-152.514258219569,57.7551628106697,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,13BD,XXXXX
-152.513876525268,57.7549154380873,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,13C0,XXXXX
-152.527277708522,57.7529979875188,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,13C3,XXXXX
-152.526738984953,57.7523949685239,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,13C6,XXXXX
-152.525867407727,57.7514157865216,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,13C9,XXXXX
-152.497881924667,57.7557658508355,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,13CC,XXXXX
-152.498124121324,57.755301543642,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,13CF,XXXXX
-152.49804723133,57.7491181986055,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,13D2,XXXXX
-152.49889018444,57.7491948066479,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,13D5,XXXXX
-152.50006465952,57.7493879946626,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,13D8,XXXXX
-152.501045094111,57.7496599016244,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,13DB,XXXXX
-152.502179635577,57.7500813018082,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,13DE,XXXXX
-152.499360644297,57.7488768481529,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,13E1,XXXXX
-152.49994489096,57.7484923154174,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,13E4,XXXXX
-152.500529238481,57.7481050438202,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,13E7,XXXXX
-152.496422592013,57.7493881389216,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,13EA,XXXXX
-152.497158096413,57.7490231967703,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,13ED,XXXXX
-152.497608030596,57.7490772818355,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,13F0,XXXXX
-152.497653107488,57.7562202878458,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,13F3,XXXXX
-152.508003097611,57.7452858464791,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,13F6,XXXXX
-152.507493454728,57.744895663196,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,13F9,XXXXX
-152.507016890871,57.7445307958899,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,13FC,XXXXX
-152.506649891495,57.7443893598806,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,13FF,XXXXX
-152.506582903222,57.744084103021,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1402,XXXXX
-152.506508440228,57.7437793709054,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1405,XXXXX
-152.501612196894,57.7468180982909,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1408,XXXXX
-152.502360913202,57.7470207908196,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,140B,XXXXX
-152.502612012221,57.7468710068226,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,140E,XXXXX
-152.502949852556,57.7471959613794,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1411,XXXXX
-152.503222640849,57.747268606069,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1414,XXXXX
-152.504020223578,57.7482476010802,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1417,XXXXX
-152.503975990079,57.7471850254482,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,141A,XXXXX
-152.504505232002,57.7472043684255,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,141D,XXXXX
-152.505140985392,57.7472495310094,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1420,XXXXX
-152.504818220532,57.7475206546986,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1423,XXXXX
-152.50448317646,57.7478232914501,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1426,XXXXX
-152.494960874994,57.7487945426386,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1429,XXXXX
-152.494220782822,57.7484928429867,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,142C,XXXXX
-152.494054686196,57.7478378232534,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,142F,XXXXX
-152.493475284654,57.7481894205143,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1432,XXXXX
-152.495690971849,57.7490906443183,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1435,XXXXX
-152.506682828716,57.7409153418445,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1438,XXXXX
-152.50593640538,57.7412651428191,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,143B,XXXXX
-152.505180525079,57.7415956658883,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,143E,XXXXX
-152.504602884376,57.7418242666144,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1441,XXXXX
-152.503696068662,57.7423111149458,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1444,XXXXX
-152.503013713112,57.7427231420623,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1447,XXXXX
-152.502367605309,57.7431446730606,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,144A,XXXXX
-152.501660385259,57.7436337662536,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,144D,XXXXX
-152.501104527208,57.744101520665,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1450,XXXXX
-152.500588137041,57.7445800026424,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1453,XXXXX
-152.50035126667,57.7448571242468,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1456,XXXXX
-152.501166189217,57.7450581710544,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1459,XXXXX
-152.50519214248,57.742058428143,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,145C,XXXXX
-152.505846074778,57.7423668928931,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,145F,XXXXX
-152.506531758302,57.7426896350453,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1462,XXXXX
-152.506522163717,57.7433223826358,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1465,XXXXX
-152.500847555636,57.7454863558008,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1468,XXXXX
-152.500530951564,57.7458952997713,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,146B,XXXXX
-152.500210544075,57.7462726394775,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,146E,XXXXX
-152.499947497132,57.7466023664165,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1471,XXXXX
-152.499396605591,57.7466213663973,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1474,XXXXX
-152.500982164305,57.7465434868678,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1477,XXXXX
-152.499781554309,57.7467806160132,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,147A,XXXXX
-152.500955565727,57.7466537951203,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,147D,XXXXX
-152.497256850059,57.7357049813252,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1480,XXXXX
-152.49667665732,57.7360286421918,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1483,XXXXX
-152.496626342095,57.7361783348909,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1486,XXXXX
-152.524965950943,57.7504170882765,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1489,XXXXX
-152.523718460422,57.7490402214528,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,148C,XXXXX
-152.522610347229,57.7485920547101,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,148F,XXXXX
-152.521537860082,57.7481497686604,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,1492,XXXXX
